"","date","guName","no2","o3","co","so2","pm10","pm25"
"433","201505080900","양천구",0.04,0.016,0.5,0.006,50,23
"434","201505081000","양천구",0.041,0.016,0.5,0.007,57,25
"435","201505081100","양천구",0.04,0.023,0.5,0.006,58,27
"436","201505081200","양천구",0.04,0.028,0.5,0.009,55,24
"437","201505081300","양천구",0.041,0.03,0.5,0.008,51,26
"438","201505081400","양천구",0.039,0.03,0.4,0.007,51,26
"439","201505081500","양천구",0.029,0.047,0.4,0.007,60,23
"440","201505081600","양천구",0.029,0.066,0.5,0.007,78,31
"441","201505081700","양천구",0.022,0.064,0.6,0.007,79,30
"442","201505081800","양천구",0.035,0.047,0.5,0.008,62,30
"443","201505081900","양천구",0.038,0.04,0.5,0.009,58,32
"444","201505082000","양천구",0.067,0.01,0.6,0.011,57,25
"445","201505082100","양천구",0.07,0.005,0.6,0.012,53,25
"446","201505082200","양천구",0.047,0.022,0.4,0.009,54,24
"447","201505082300","양천구",0.037,0.031,0.4,0.008,42,18
"448","201505080000","양천구",0.025,0.026,0.3,0.007,38,12
"449","201505080100","양천구",0.032,0.019,0.3,0.008,28,13
"450","201505080200","양천구",0.031,0.014,0.3,0.007,32,14
"451","201505080300","양천구",0.038,0.007,0.4,0.007,32,18
"452","201505080400","양천구",0.036,0.008,0.4,0.007,35,16
"453","201505080500","양천구",0.029,0.014,0.3,0.007,36,18
"454","201505080600","양천구",0.018,0.029,0.3,0.007,37,20
"455","201505080700","양천구",0.021,0.032,0.4,0.005,45,20
"456","201505080000","영등포구",0.032,0.02,0.5,0.009,63,26
"457","201505082300","영등포구",0.035,0.03,0.6,0.007,49,12
"458","201505080200","영등포구",0.032,0.011,0.6,0.007,43,28
"459","201505080300","영등포구",0.029,0.013,0.5,0.007,45,33
"460","201505080400","영등포구",0.032,0.009,0.5,0.007,43,28
"461","201505080500","영등포구",0.022,0.022,0.5,0.006,43,23
"462","201505080600","영등포구",0.023,0.024,0.5,0.005,43,20
"463","201505080700","영등포구",0.025,0.028,0.5,0.005,48,30
"464","201505080800","영등포구",0.029,0.02,0.6,0.005,56,29
"465","201505080900","영등포구",0.034,0.012,0.5,0.005,57,27
"466","201505081000","영등포구",0.039,0.012,0.5,0.006,58,30
"467","201505081100","영등포구",0.04,0.014,0.6,0.006,80,37
"468","201505081200","영등포구",0.037,0.026,0.6,0.006,71,30
"469","201505081300","영등포구",0.044,0.02,0.7,0.006,64,30
"470","201505081400","영등포구",0.041,0.027,0.6,0.006,57,29
"471","201505081500","영등포구",0.034,0.041,0.6,0.006,59,28
"472","201505081600","영등포구",0.031,0.067,0.7,0.006,68,35
"473","201505081700","영등포구",0.025,0.072,0.7,0.008,82,45
"474","201505081800","영등포구",0.03,0.055,0.8,0.008,69,36
"475","201505081900","영등포구",0.036,0.041,0.8,0.008,70,40
"476","201505082000","영등포구",0.053,0.013,0.9,0.01,58,24
"477","201505082100","영등포구",0.055,0.007,0.7,0.011,67,27
"478","201505082200","영등포구",0.049,0.01,0.7,0.008,69,26
"479","201505080100","영등포구",0.026,0.025,0.6,0.007,41,18
"480","201505080000","용산구",0.051,0.011,0.4,0.008,45,25
"481","201505082300","용산구",0.051,0.018,0.4,0.007,54,35
"482","201505080200","용산구",0.03,0.017,0.4,0.005,43,23
"483","201505080300","용산구",0.036,0.008,0.4,0.005,36,20
"484","201505080400","용산구",0.035,0.007,0.4,0.005,45,27
"485","201505080500","용산구",0.027,0.014,0.3,0.005,47,28
"486","201505080600","용산구",0.023,0.019,0.3,0.006,46,33
"487","201505080700","용산구",0.019,0.028,0.4,0.005,49,35
"488","201505080800","용산구",0.039,0.011,0.4,0.005,50,34
"489","201505080900","용산구",0.039,0.013,0.4,0.006,53,35
"490","201505081000","용산구",0.042,0.017,0.5,0.006,56,35
"491","201505081100","용산구",0.04,0.024,0.5,0.007,54,36
"492","201505081200","용산구",0.039,0.028,0.4,0.006,54,35
"493","201505081300","용산구",0.034,0.036,0.4,0.006,48,35
"494","201505081400","용산구",0.037,0.034,0.4,0.006,43,31
"495","201505081500","용산구",0.043,0.035,0.5,0.006,47,32
"496","201505081600","용산구",0.044,0.042,0.5,0.006,55,36
"497","201505081700","용산구",0.049,0.053,0.6,0.006,77,52
"498","201505081800","용산구",0.046,0.047,0.6,0.008,81,54
"499","201505081900","용산구",0.046,0.038,0.6,0.008,69,45
"500","201505082000","용산구",0.052,0.027,0.5,0.007,71,45
"501","201505082100","용산구",0.07,0.009,0.6,0.008,58,40
"502","201505082200","용산구",0.064,0.01,0.6,0.009,59,40
"503","201505080100","용산구",0.042,0.011,0.4,0.007,47,26
"504","201505080000","은평구",0.072,0.001,0.4,0.004,38,18
"505","201505082300","은평구",0.073,0.005,0.6,0.009,54,26
"506","201505080200","은평구",0.059,0,0.4,0.004,46,27
"507","201505080300","은평구",0.051,0,0.3,0.004,49,18
"508","201505080400","은평구",0.042,0.003,0.3,0.004,45,27
"509","201505080500","은평구",0.022,0.019,0.2,0.003,45,21
"510","201505080600","은평구",0.015,0.029,0.2,0.003,44,26
"511","201505080700","은평구",0.023,0.021,0.3,0.003,45,23
"512","201505080800","은평구",0.045,0.006,0.4,0.004,47,22
"513","201505080900","은평구",0.051,0.004,0.4,0.004,54,23
"514","201505081000","은평구",0.055,0.005,0.4,0.005,50,23
"515","201505081100","은평구",0.065,0.004,0.5,0.005,57,24
"516","201505081200","은평구",0.067,0.006,0.4,0.005,63,30
"517","201505081300","은평구",0.053,0.017,0.5,0.005,40,21
"518","201505081400","은평구",0.054,0.015,0.5,0.005,40,22
"519","201505081500","은평구",0.061,0.015,0.5,0.005,44,24
"520","201505081600","은평구",0.056,0.022,0.4,0.005,51,27
"521","201505081700","은평구",0.044,0.038,0.5,0.006,66,37
"522","201505081800","은평구",0.051,0.029,0.5,0.006,76,32
"523","201505081900","은평구",0.064,0.021,0.5,0.006,82,42
"524","201505082000","은평구",0.068,0.013,0.5,0.006,95,37
"525","201505082100","은평구",0.072,0.006,0.4,0.007,89,33
"526","201505082200","은평구",0.073,0.004,0.6,0.008,72,31
"527","201505080100","은평구",0.065,0,0.4,0.004,37,27
"528","201505080000","종로구",0.055,0.009,0.3,0.01,56,23
"529","201505082300","종로구",0.054,0.016,0.3,0.009,51,20
"530","201505080200","종로구",0.048,0.007,0.2,0.008,50,16
"531","201505080300","종로구",0.045,0.003,0.2,0.006,45,22
"532","201505080400","종로구",0.032,0.01,0.2,0.007,47,24
"533","201505080500","종로구",0.021,0.02,0.2,0.007,40,14
"534","201505080600","종로구",0.017,0.033,0.2,0.006,44,22
"535","201505080700","종로구",0.025,0.026,0.2,0.007,48,27
"536","201505080800","종로구",0.035,0.012,0.3,0.007,48,22
"537","201505080900","종로구",0.038,0.014,0.3,0.008,49,24
"538","201505081000","종로구",0.043,0.017,0.4,0.009,61,22
"539","201505081100","종로구",0.043,0.025,0.4,0.008,61,29
"540","201505081200","종로구",0.043,0.027,0.4,0.007,54,30
"541","201505081300","종로구",0.037,0.036,0.3,0.009,46,22
"542","201505081400","종로구",0.039,0.037,0.3,0.008,41,19
"543","201505081500","종로구",0.038,0.039,0.3,0.008,60,29
"544","201505081600","종로구",0.038,0.049,0.4,0.007,68,31
"545","201505081700","종로구",0.039,0.062,0.4,0.008,85,41
"546","201505081800","종로구",0.036,0.056,0.4,0.009,72,30
"547","201505081900","종로구",0.044,0.042,0.4,0.008,67,30
"548","201505082000","종로구",0.058,0.022,0.4,0.009,75,38
"549","201505082100","종로구",0.063,0.01,0.5,0.012,74,40
"550","201505082200","종로구",0.069,0.004,0.4,0.012,84,35
"551","201505080100","종로구",0.034,0.023,0.2,0.009,49,22
"552","201505081600","중구",0.052,0.043,0.5,0.006,49,30
"553","201505081500","중구",0.047,0.04,0.5,0.006,46,29
"554","201505081800","중구",0.034,0.062,0.6,0.007,82,39
"555","201505081900","중구",0.05,0.043,0.6,0.007,73,39
"556","201505082000","중구",0.065,0.024,0.6,0.009,71,41
"557","201505082100","중구",0.076,0.007,0.6,0.012,67,32
"558","201505082200","중구",0.074,0.007,0.6,0.012,77,25
"559","201505082300","중구",0.053,0.023,0.4,0.009,43,25
"560","201505081700","중구",0.04,0.067,0.5,0.007,76,47
"561","201505081400","중구",0.05,0.032,0.5,0.006,45,26
"562","201505081300","중구",0.046,0.032,0.5,0.006,42,30
"563","201505081200","중구",0.049,0.028,0.5,0.006,48,26
"564","201505081100","중구",0.058,0.019,0.6,0.007,55,36
"565","201505081000","중구",0.052,0.015,0.6,0.007,54,31
"566","201505080900","중구",0.049,0.011,0.5,0.007,51,29
"567","201505080800","중구",0.052,0.008,0.5,0.006,46,26
"568","201505080700","중구",0.025,0.036,0.3,0.005,51,29
"569","201505080600","중구",0.017,0.038,0.3,0.005,36,24
"570","201505080500","중구",0.021,0.026,0.3,0.005,36,21
"571","201505080400","중구",0.025,0.021,0.3,0.005,45,32
"572","201505080300","중구",0.039,0.012,0.4,0.005,41,28
"573","201505080200","중구",0.045,0.013,0.4,0.006,43,31
"574","201505080100","중구",0.031,0.031,0.3,0.006,49,26
"575","201505080000","중구",0.052,0.016,0.4,0.008,64,27
"576","201505081600","중랑구",NA,NA,NA,NA,61,23
"577","201505080000","중랑구",0.059,0.018,0.4,0.006,42,16
"578","201505081800","중랑구",0.035,0.061,0.6,0.007,86,46
"579","201505081900","중랑구",0.042,0.049,0.7,0.007,70,40
"580","201505082000","중랑구",0.058,0.032,0.7,0.008,75,43
"581","201505082100","중랑구",0.067,0.018,0.7,0.009,81,44
"582","201505082200","중랑구",0.082,0.004,0.7,0.009,85,51
"583","201505082300","중랑구",0.058,0.019,0.4,0.011,61,34
"584","201505081500","중랑구",0.042,0.045,0.5,0.006,48,19
"585","201505081400","중랑구",0.04,0.044,0.6,0.006,41,19
"586","201505081300","중랑구",0.039,0.043,0.5,0.007,46,22
"587","201505081200","중랑구",0.045,0.036,0.6,0.007,50,19
"588","201505081100","중랑구",0.049,0.026,0.6,0.008,50,23
"589","201505081000","중랑구",0.043,0.021,0.5,0.008,46,17
"590","201505080900","중랑구",0.043,0.016,0.5,0.007,46,17
"591","201505080800","중랑구",0.045,0.011,0.4,0.006,42,18
"592","201505080700","중랑구",0.049,0.008,0.5,0.006,42,24
"593","201505080600","중랑구",0.028,0.024,0.4,0.006,44,24
"594","201505080500","중랑구",0.036,0.012,0.4,0.006,43,25
"595","201505080400","중랑구",0.042,0.011,0.4,0.007,49,24
"596","201505080300","중랑구",0.034,0.021,0.4,0.007,53,20
"597","201505080200","중랑구",0.046,0.018,0.5,0.007,56,28
"598","201505080100","중랑구",0.051,0.018,0.4,0.007,58,29
"599","201505081700","중랑구",NA,NA,NA,NA,74,32
"600","201505090000","강남구",0.054,0.016,0.4,0.008,40,14
"601","201505092300","강남구",0.036,0.022,0.4,0.006,55,25
"602","201505090200","강남구",0.048,0.016,0.4,0.007,35,23
"603","201505090300","강남구",0.027,0.029,0.3,0.006,41,23
"604","201505090400","강남구",0.016,0.038,0.3,0.006,30,15
"605","201505090500","강남구",0.012,0.044,0.2,0.005,26,18
"606","201505090600","강남구",0.014,0.042,0.2,0.004,18,11
"607","201505090700","강남구",0.021,0.035,0.2,0.005,22,11
"608","201505090800","강남구",0.023,0.036,0.2,0.004,17,11
"609","201505090900","강남구",0.023,0.036,0.2,0.005,22,10
"610","201505091000","강남구",0.026,0.035,0.3,0.005,20,11
"611","201505091100","강남구",0.027,0.037,0.3,0.005,33,15
"612","201505091200","강남구",0.03,0.037,0.3,0.006,38,21
"613","201505091300","강남구",0.03,0.041,0.4,0.006,43,27
"614","201505091400","강남구",0.024,0.051,0.4,0.007,60,30
"615","201505091500","강남구",0.021,0.053,0.3,0.006,60,30
"616","201505091600","강남구",0.025,0.05,0.3,0.007,54,27
"617","201505091700","강남구",0.026,0.046,0.3,0.006,51,24
"618","201505091800","강남구",0.026,0.043,0.3,0.005,46,22
"619","201505091900","강남구",0.035,0.035,0.4,0.006,51,26
"620","201505092000","강남구",0.046,0.019,0.4,0.006,53,27
"621","201505092100","강남구",0.048,0.011,0.4,0.006,53,23
"622","201505092200","강남구",0.045,0.014,0.5,0.006,58,25
"623","201505090100","강남구",0.051,0.018,0.4,0.007,41,20
"624","201505090800","강동구",0.03,0.032,0.4,0.005,19,7
"625","201505090900","강동구",0.027,0.037,0.3,0.004,19,12
"626","201505091000","강동구",0.024,0.041,0.4,0.004,23,13
"627","201505091100","강동구",0.026,0.041,0.4,0.004,25,15
"628","201505091200","강동구",0.03,0.04,0.4,0.005,37,24
"629","201505091300","강동구",0.029,0.045,0.4,0.006,43,22
"630","201505091400","강동구",0.029,0.05,0.5,0.006,55,30
"631","201505091500","강동구",0.022,0.059,0.5,0.006,57,29
"632","201505091600","강동구",0.019,0.061,0.4,0.005,49,30
"633","201505091700","강동구",0.023,0.057,0.4,0.004,48,24
"634","201505091800","강동구",0.022,0.052,0.4,0.004,48,19
"635","201505091900","강동구",0.028,0.042,0.4,0.004,41,18
"636","201505092000","강동구",0.028,0.038,0.4,0.004,40,18
"637","201505092100","강동구",0.041,0.021,0.5,0.004,44,22
"638","201505092200","강동구",0.043,0.018,0.6,0.005,53,23
"639","201505092300","강동구",0.039,0.02,0.5,0.004,49,21
"640","201505090000","강동구",0.053,0.017,0.5,0.009,39,15
"641","201505090100","강동구",0.046,0.023,0.5,0.007,36,12
"642","201505090200","강동구",0.04,0.026,0.4,0.006,33,15
"643","201505090300","강동구",0.033,0.027,0.4,0.005,32,18
"644","201505090400","강동구",0.021,0.036,0.4,0.004,30,15
"645","201505090500","강동구",0.013,0.046,0.3,0.004,23,11
"646","201505090600","강동구",0.015,0.046,0.3,0.005,19,11
"647","201505090700","강동구",0.023,0.039,0.3,0.004,18,8
"648","201505090000","강북구",0.046,0.014,0.4,0.009,49,20
"649","201505090100","강북구",0.02,0.036,0.2,0.005,51,14
"650","201505092300","강북구",0.017,0.034,0.3,0.005,35,21
"651","201505092200","강북구",0.017,0.034,0.3,0.004,43,21
"652","201505092100","강북구",0.018,0.031,0.3,0.005,39,20
"653","201505092000","강북구",0.018,0.032,0.3,0.004,46,27
"654","201505091900","강북구",0.016,0.038,0.2,0.005,53,34
"655","201505091800","강북구",0.013,0.043,0.2,0.004,40,25
"656","201505091700","강북구",0.01,0.047,0.2,0.004,37,23
"657","201505091600","강북구",0.01,0.047,0.2,0.005,39,21
"658","201505091500","강북구",0.01,0.051,0.2,0.005,49,27
"659","201505091400","강북구",0.012,0.049,0.2,0.006,55,28
"660","201505091300","강북구",0.019,0.041,0.3,0.007,52,30
"661","201505091200","강북구",0.024,0.033,0.3,0.007,39,21
"662","201505091100","강북구",0.023,0.033,0.2,0.005,33,17
"663","201505091000","강북구",0.022,0.032,0.2,0.005,21,13
"664","201505090900","강북구",0.018,0.034,0.2,0.004,19,6
"665","201505090800","강북구",0.023,0.029,0.2,0.004,22,8
"666","201505090700","강북구",0.03,0.023,0.2,0.004,27,11
"667","201505090600","강북구",0.015,0.034,0.2,0.004,35,14
"668","201505090500","강북구",0.008,0.042,0.2,0.005,23,10
"669","201505090400","강북구",0.005,0.046,0.2,0.005,26,8
"670","201505090300","강북구",0.006,0.045,0.2,0.005,28,8
"671","201505090200","강북구",0.005,0.047,0.2,0.004,26,17
"672","201505090000","강서구",0.034,0.028,0.3,0.009,43,17
"673","201505092300","강서구",0.029,0.03,0.3,0.007,52,15
"674","201505092100","강서구",0.02,0.04,0.3,0.007,50,26
"675","201505092000","강서구",0.029,0.029,0.3,0.006,43,24
"676","201505091900","강서구",0.022,0.042,0.3,0.004,51,22
"677","201505091800","강서구",0.02,0.049,0.3,0.005,46,22
"678","201505091700","강서구",0.017,0.056,0.2,0.007,50,21
"679","201505091600","강서구",0.015,0.062,0.2,0.005,51,22
"680","201505091500","강서구",0.016,0.063,0.2,0.007,50,26
"681","201505091400","강서구",0.019,0.056,0.3,0.006,48,30
"682","201505091300","강서구",0.021,0.048,0.2,0.006,40,23
"683","201505091200","강서구",0.027,0.043,0.2,0.009,40,20
"684","201505091100","강서구",0.028,0.039,0.2,0.008,30,16
"685","201505091000","강서구",0.029,0.035,0.2,0.007,31,15
"686","201505090900","강서구",0.028,0.033,0.3,0.006,23,13
"687","201505090800","강서구",0.029,0.029,0.2,0.006,25,13
"688","201505090700","강서구",0.029,0.029,0.2,0.005,20,11
"689","201505090600","강서구",0.009,0.052,0.2,0.005,17,9
"690","201505090500","강서구",0.009,0.051,0.2,0.006,21,10
"691","201505090400","강서구",0.011,0.049,0.2,0.006,25,11
"692","201505090300","강서구",0.019,0.039,0.2,0.006,28,14
"693","201505090200","강서구",0.024,0.034,0.2,0.006,40,17
"694","201505090100","강서구",0.047,0.014,0.3,0.009,44,21
"695","201505092200","강서구",0.019,0.042,0.3,0.005,42,18
"696","201505090000","관악구",0.053,0.02,0.7,0.008,62,43
"697","201505090100","관악구",0.047,0.024,0.6,0.007,48,31
"698","201505090200","관악구",0.043,0.023,0.5,0.007,48,30
"699","201505090300","관악구",0.023,0.039,0.4,0.006,43,27
"700","201505090400","관악구",0.017,0.042,0.4,0.008,42,27
"701","201505090500","관악구",0.02,0.042,0.4,0.006,32,23
"702","201505090600","관악구",0.012,0.051,0.3,0.004,33,22
"703","201505090700","관악구",0.035,0.029,0.4,0.004,27,19
"704","201505090800","관악구",0.036,0.029,0.4,0.005,31,18
"705","201505090900","관악구",0.026,0.041,0.3,0.005,32,18
"706","201505091000","관악구",0.023,0.044,0.4,0.005,34,20
"707","201505091100","관악구",0.023,0.046,0.4,0.006,38,26
"708","201505091200","관악구",0.023,0.049,0.4,0.006,42,25
"709","201505091300","관악구",0.025,0.051,0.4,0.007,46,27
"710","201505091400","관악구",0.028,0.053,0.4,0.007,53,36
"711","201505091500","관악구",0.025,0.059,0.5,0.007,57,39
"712","201505091600","관악구",0.023,0.058,0.4,0.006,51,36
"713","201505091700","관악구",0.022,0.055,0.4,0.006,47,31
"714","201505091800","관악구",0.025,0.05,0.4,0.006,48,29
"715","201505091900","관악구",0.034,0.037,0.6,0.005,60,37
"716","201505092000","관악구",0.037,0.026,0.6,0.005,66,49
"717","201505092100","관악구",0.037,0.022,0.6,0.006,58,39
"718","201505092200","관악구",0.034,0.027,0.7,0.005,57,40
"719","201505092300","관악구",0.034,0.03,0.6,0.005,51,36
"720","201505090800","광진구",0.033,0.032,0.4,0.004,22,9
"721","201505090700","광진구",0.023,0.04,0.4,0.004,14,8
"722","201505091000","광진구",0.029,0.037,0.4,0.004,21,10
"723","201505091100","광진구",0.031,0.039,0.5,0.004,32,13
"724","201505091200","광진구",0.035,0.038,0.5,0.005,36,19
"725","201505091300","광진구",0.034,0.044,0.6,0.006,55,23
"726","201505091400","광진구",0.031,0.052,0.6,0.006,63,30
"727","201505091500","광진구",0.024,0.062,0.5,0.006,53,28
"728","201505091600","광진구",0.022,0.063,0.4,0.005,53,22
"729","201505091700","광진구",0.024,0.06,0.4,0.004,47,20
"730","201505091800","광진구",0.025,0.055,0.4,0.004,45,19
"731","201505091900","광진구",0.03,0.045,0.5,0.004,54,19
"732","201505092000","광진구",0.026,0.043,0.5,0.004,55,19
"733","201505092100","광진구",0.046,0.021,0.6,0.004,50,21
"734","201505092200","광진구",0.037,0.023,0.6,0.004,60,25
"735","201505092300","광진구",0.039,0.024,0.6,0.004,49,25
"736","201505090000","광진구",0.055,0.018,0.6,0.007,35,13
"737","201505090100","광진구",0.048,0.021,0.6,0.006,41,12
"738","201505090200","광진구",0.039,0.026,0.6,0.005,38,13
"739","201505090300","광진구",0.035,0.027,0.5,0.004,35,14
"740","201505090400","광진구",0.024,0.034,0.4,0.004,34,13
"741","201505090500","광진구",0.014,0.046,0.4,0.004,25,9
"742","201505090600","광진구",0.016,0.045,0.4,0.004,16,8
"743","201505090900","광진구",0.028,0.036,0.4,0.004,17,8
"744","201505090000","구로구",0.036,0.032,0.4,0.007,37,15
"745","201505092300","구로구",0.027,0.034,0.5,0.005,47,26
"746","201505090200","구로구",0.038,0.024,0.4,0.007,42,22
"747","201505090300","구로구",0.019,0.042,0.3,0.006,32,18
"748","201505090400","구로구",0.017,0.042,0.3,0.006,39,21
"749","201505090500","구로구",0.01,0.056,0.3,0.005,NA,14
"750","201505090600","구로구",0.013,0.051,0.3,0.004,23,10
"751","201505090700","구로구",0.035,0.025,0.4,0.006,22,12
"752","201505090800","구로구",0.028,0.034,0.3,0.006,27,15
"753","201505090900","구로구",0.021,0.044,0.3,0.005,23,11
"754","201505091000","구로구",0.023,0.043,0.3,0.006,31,15
"755","201505091100","구로구",0.019,0.049,0.3,0.006,28,14
"756","201505091200","구로구",0.021,0.049,0.3,0.006,46,19
"757","201505091300","구로구",0.025,0.054,0.4,0.008,56,20
"758","201505091400","구로구",0.024,0.06,0.5,0.008,63,31
"759","201505091500","구로구",0.02,0.064,0.4,0.008,59,33
"760","201505091600","구로구",0.019,0.062,0.4,0.006,47,25
"761","201505091700","구로구",0.019,0.057,0.4,0.006,45,21
"762","201505091800","구로구",0.023,0.05,0.4,0.006,43,23
"763","201505091900","구로구",0.031,0.037,0.4,0.006,52,23
"764","201505092000","구로구",0.036,0.021,0.4,0.005,53,26
"765","201505092100","구로구",0.034,0.023,0.5,0.005,49,24
"766","201505092200","구로구",0.03,0.031,0.5,0.006,56,22
"767","201505090100","구로구",0.044,0.02,0.4,0.007,37,18
"768","201505090000","금천구",0.042,0.016,0.5,0.01,33,15
"769","201505092300","금천구",0.026,0.025,0.4,0.007,48,22
"770","201505090200","금천구",0.034,0.018,0.4,0.008,38,20
"771","201505090300","금천구",0.022,0.027,0.4,0.007,36,14
"772","201505090400","금천구",0.014,0.033,0.4,0.007,24,15
"773","201505090500","금천구",0.013,0.032,0.4,0.006,20,13
"774","201505090600","금천구",0.02,0.025,0.4,0.006,32,13
"775","201505090700","금천구",0.041,0.01,0.4,0.006,35,20
"776","201505090800","금천구",0.035,0.018,0.4,0.006,25,17
"777","201505090900","금천구",0.027,0.028,0.4,0.007,33,18
"778","201505091000","금천구",0.021,0.034,0.3,0.008,32,22
"779","201505091100","금천구",0.02,0.038,0.4,0.008,45,27
"780","201505091200","금천구",0.021,0.039,0.4,0.007,43,22
"781","201505091300","금천구",0.021,0.043,0.3,0.007,50,26
"782","201505091400","금천구",0.022,0.042,0.3,0.008,48,25
"783","201505091500","금천구",0.02,0.044,0.4,0.006,52,25
"784","201505091600","금천구",0.018,0.047,0.4,0.007,48,25
"785","201505091700","금천구",0.02,0.044,0.4,0.007,47,23
"786","201505091800","금천구",0.021,0.041,0.4,0.006,47,22
"787","201505091900","금천구",0.023,0.037,0.5,0.006,48,29
"788","201505092000","금천구",0.03,0.024,0.4,0.006,50,27
"789","201505092100","금천구",0.028,0.022,0.5,0.006,47,27
"790","201505092200","금천구",0.028,0.023,0.5,0.004,47,27
"791","201505090100","금천구",0.035,0.021,0.5,0.009,31,15
"792","201505090000","노원구",0.045,0.022,0.6,0.008,62,19
"793","201505090100","노원구",0.028,0.031,0.4,0.008,42,14
"794","201505092300","노원구",0.014,0.034,0.4,0.005,43,12
"795","201505092200","노원구",0.012,0.036,0.5,0.005,44,17
"796","201505092100","노원구",0.017,0.029,0.4,0.006,48,17
"797","201505092000","노원구",0.019,0.031,0.4,0.005,50,17
"798","201505091900","노원구",0.018,0.036,0.4,0.006,51,18
"799","201505091800","노원구",0.011,0.041,0.4,0.005,43,14
"800","201505091700","노원구",0.012,0.042,0.4,0.005,43,13
"801","201505091600","노원구",0.01,0.043,0.4,0.005,49,11
"802","201505091500","노원구",0.011,0.045,0.4,0.007,59,13
"803","201505091400","노원구",0.015,0.043,0.4,0.007,59,18
"804","201505091300","노원구",0.022,0.037,0.5,0.007,57,19
"805","201505091200","노원구",0.024,0.034,0.4,0.006,44,13
"806","201505091100","노원구",0.022,0.033,0.4,0.006,32,9
"807","201505091000","노원구",0.026,0.032,0.4,0.005,27,6
"808","201505090900","노원구",0.024,0.032,0.3,0.004,22,4
"809","201505090800","노원구",0.035,0.025,0.4,0.006,22,8
"810","201505090700","노원구",0.026,0.029,0.4,0.005,23,6
"811","201505090600","노원구",0.009,0.04,0.3,0.006,23,8
"812","201505090500","노원구",0.007,0.041,0.3,0.006,25,10
"813","201505090400","노원구",0.008,0.041,0.4,0.005,28,7
"814","201505090300","노원구",0.009,0.041,0.3,0.006,35,10
"815","201505090200","노원구",0.013,0.039,0.4,0.005,42,14
"816","201505090000","도봉구",0.045,0.021,0.4,0.01,52,29
"817","201505092300","도봉구",0.017,0.042,0.4,0.003,32,20
"818","201505092100","도봉구",0.021,0.037,0.3,0.004,52,28
"819","201505092000","도봉구",0.022,0.038,0.3,0.004,47,24
"820","201505091900","도봉구",0.022,0.044,0.3,0.003,44,26
"821","201505091800","도봉구",0.016,0.05,0.3,0.003,39,25
"822","201505091700","도봉구",0.014,0.052,0.3,0.003,34,22
"823","201505091600","도봉구",0.013,0.054,0.3,0.004,35,21
"824","201505091500","도봉구",0.013,0.058,0.3,0.004,42,23
"825","201505091400","도봉구",0.018,0.055,0.4,0.006,55,35
"826","201505091300","도봉구",0.026,0.043,0.4,0.006,51,32
"827","201505091200","도봉구",0.032,0.036,0.4,0.006,42,22
"828","201505091100","도봉구",0.028,0.037,0.3,0.005,33,21
"829","201505091000","도봉구",0.026,0.038,0.3,0.004,21,12
"830","201505090900","도봉구",0.024,0.036,0.3,0.004,17,8
"831","201505090800","도봉구",0.034,0.028,0.3,0.004,15,10
"832","201505090700","도봉구",0.025,0.037,0.3,0.004,20,10
"833","201505090600","도봉구",0.014,0.047,0.2,0.004,14,13
"834","201505090500","도봉구",0.011,0.047,0.2,0.004,24,11
"835","201505090400","도봉구",0.01,0.051,0.2,0.004,15,15
"836","201505090300","도봉구",0.011,0.051,0.2,0.004,23,9
"837","201505090200","도봉구",0.012,0.05,0.2,0.005,23,12
"838","201505090100","도봉구",0.031,0.032,0.3,0.008,32,21
"839","201505092200","도봉구",0.016,0.043,0.4,0.004,45,25
"840","201505091600","동대문구",0.019,0.066,0.3,0.006,44,26
"841","201505091700","동대문구",0.02,0.062,0.3,0.005,42,25
"842","201505091800","동대문구",0.025,0.051,0.4,0.005,43,23
"843","201505091900","동대문구",0.026,0.046,0.4,0.006,46,21
"844","201505092000","동대문구",0.028,0.038,0.4,0.006,39,24
"845","201505092100","동대문구",0.031,0.029,0.4,0.006,51,26
"846","201505092200","동대문구",0.031,0.032,0.4,0.005,54,29
"847","201505092300","동대문구",0.033,0.03,0.4,0.005,45,27
"848","201505090000","동대문구",0.068,0.009,0.5,0.011,45,23
"849","201505090100","동대문구",0.047,0.022,0.5,0.009,47,26
"850","201505090200","동대문구",0.024,0.04,0.3,0.007,37,17
"851","201505090300","동대문구",0.017,0.045,0.3,0.006,24,16
"852","201505090400","동대문구",0.016,0.047,0.2,0.006,24,14
"853","201505090500","동대문구",0.01,0.052,0.2,0.006,20,11
"854","201505090600","동대문구",0.02,0.042,0.3,0.005,20,12
"855","201505090700","동대문구",0.025,0.039,0.3,0.005,16,11
"856","201505090800","동대문구",0.031,0.035,0.3,0.006,19,8
"857","201505090900","동대문구",0.034,0.034,0.3,0.007,12,5
"858","201505091000","동대문구",0.035,0.036,0.4,0.007,26,12
"859","201505091100","동대문구",0.036,0.037,0.4,0.007,34,18
"860","201505091200","동대문구",0.039,0.036,0.4,0.008,44,23
"861","201505091300","동대문구",0.028,0.05,0.4,0.008,45,27
"862","201505091400","동대문구",0.021,0.061,0.4,0.008,54,31
"863","201505091500","동대문구",0.02,0.068,0.4,0.007,53,31
"864","201505090000","동작구",0.047,0.026,0.4,0.009,37,19
"865","201505092300","동작구",0.026,0.037,0.4,0.005,40,21
"866","201505090200","동작구",0.035,0.031,0.4,0.007,36,18
